Order_ID,Date,Product,Category,Quantity,Unit_Cost,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Customer_Type,Payment_Method
ORD1397,2026-08-05,Notebook,Paper,4,35,60,240,140,100,41.66666666666667,Individual,Card
ORD0130,2026-08-05,Eraser,School,10,3,7,70,30,40,57.14285714285714,Business,UPI
ORD1955,2026-08-05,Color Pencils,School,7,45,80,560,315,245,43.75,Individual,Card
ORD0129,2026-08-05,A4 Sheets,Paper,10,180,250,2500,1800,700,28.000000000000004,Business,Cash
ORD1867,2026-08-05,Highlighter,Writing,7,20,35,245,140,105,42.857142857142854,Individual,Cash
ORD1321,2026-08-05,Stapler,Office,3,45,75,225,135,90,40.0,Student,UPI
ORD1695,2026-08-05,Ball Pen,Writing,1,5,10,10,5,5,50.0,Individual,Card
ORD0694,2026-08-06,Pencil,Writing,2,4,8,16,8,8,50.0,Student,Card
ORD1873,2026-08-06,A4 Sheets,Paper,2,180,250,500,360,140,28.000000000000004,Business,Card
ORD0701,2026-08-06,Gel Pen,Writing,5,10,20,100,50,50,50.0,Student,Card
ORD1626,2026-08-06,Marker,Writing,5,20,35,175,100,75,42.857142857142854,Student,Card
ORD0241,2026-08-07,Notebook,Paper,1,35,60,60,35,25,41.66666666666667,Individual,Card
ORD0886,2026-08-07,Highlighter,Writing,1,20,35,35,20,15,42.857142857142854,Individual,UPI
ORD0236,2026-08-07,Notebook,Paper,8,35,60,480,280,200,41.66666666666667,Individual,UPI
ORD0572,2026-08-07,Scissors,Office,8,25,45,360,200,160,44.44444444444444,Business,Cash
ORD0865,2026-08-07,Color Pencils,School,3,45,80,240,135,105,43.75,Business,UPI
ORD1906,2026-08-07,Drawing Book,School,10,30,50,500,300,200,40.0,Business,Card
ORD1067,2026-08-07,A4 Sheets,Paper,8,180,250,2000,1440,560,28.000000000000004,Business,Card
ORD1097,2026-08-07,Highlighter,Writing,6,20,35,210,120,90,42.857142857142854,Individual,UPI
ORD0063,2026-08-07,Ball Pen,Writing,1,5,10,10,5,5,50.0,Individual,UPI
ORD0157,2026-08-07,File,Office,6,18,35,210,108,102,48.57142857142857,Individual,Cash
ORD0413,2026-08-07,Scissors,Office,5,25,45,225,125,100,44.44444444444444,Business,Cash
ORD1173,2026-08-07,Gel Pen,Writing,8,10,20,160,80,80,50.0,Individual,Cash
ORD0959,2026-08-08,Pencil,Writing,4,4,8,32,16,16,50.0,Individual,Card
ORD1125,2026-08-08,Pencil,Writing,1,4,8,8,4,4,50.0,Business,Card
ORD1278,2026-08-08,Pencil,Writing,2,4,8,16,8,8,50.0,Student,UPI
ORD0625,2026-08-08,Calculator,Office,8,180,300,2400,1440,960,40.0,Student,UPI
ORD1863,2026-08-08,Stapler,Office,8,45,75,600,360,240,40.0,Student,Card
ORD1070,2026-08-08,Color Pencils,School,4,45,80,320,180,140,43.75,Business,Card
ORD0935,2026-08-08,Highlighter,Writing,1,20,35,35,20,15,42.857142857142854,Business,UPI
ORD0186,2026-08-09,Gel Pen,Writing,1,10,20,20,10,10,50.0,Individual,UPI
ORD0873,2026-08-09,Stapler,Office,9,45,75,675,405,270,40.0,Student,Cash
ORD1731,2026-08-09,Marker,Writing,5,20,35,175,100,75,42.857142857142854,Individual,Cash
ORD1250,2026-08-09,Ball Pen,Writing,8,5,10,80,40,40,50.0,Individual,UPI
ORD1654,2026-08-09,Stapler,Office,6,45,75,450,270,180,40.0,Student,Cash
ORD1802,2026-08-09,Scissors,Office,1,25,45,45,25,20,44.44444444444444,Business,UPI
ORD0120,2026-08-09,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Student,Cash
ORD1045,2026-08-09,Drawing Book,School,10,30,50,500,300,200,40.0,Individual,Cash
ORD0872,2026-08-10,Ball Pen,Writing,3,5,10,30,15,15,50.0,Individual,UPI
ORD0245,2026-08-10,File,Office,2,18,35,70,36,34,48.57142857142857,Business,Cash
ORD1275,2026-08-10,Drawing Book,School,9,30,50,450,270,180,40.0,Student,UPI
ORD1804,2026-08-10,Calculator,Office,7,180,300,2100,1260,840,40.0,Student,Card
ORD1313,2026-08-10,Marker,Writing,3,20,35,105,60,45,42.857142857142854,Individual,UPI
ORD1558,2026-08-10,Stapler,Office,7,45,75,525,315,210,40.0,Student,Cash
ORD1389,2026-08-11,Eraser,School,1,3,7,7,3,4,57.14285714285714,Individual,Card
ORD0188,2026-08-11,Ball Pen,Writing,7,5,10,70,35,35,50.0,Student,Cash
ORD0552,2026-08-11,File,Office,2,18,35,70,36,34,48.57142857142857,Business,Card
ORD0814,2026-08-12,Eraser,School,9,3,7,63,27,36,57.14285714285714,Business,UPI
ORD0507,2026-08-12,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Student,Card
ORD1647,2026-08-12,Gel Pen,Writing,2,10,20,40,20,20,50.0,Individual,Cash
ORD1176,2026-08-12,Notebook,Paper,10,35,60,600,350,250,41.66666666666667,Business,Cash
ORD0622,2026-08-12,Pencil,Writing,3,4,8,24,12,12,50.0,Business,UPI
ORD1630,2026-08-12,Color Pencils,School,6,45,80,480,270,210,43.75,Student,Cash
ORD0898,2026-08-12,Ball Pen,Writing,10,5,10,100,50,50,50.0,Business,UPI
ORD0941,2026-08-12,Scissors,Office,2,25,45,90,50,40,44.44444444444444,Student,UPI
ORD1771,2026-08-13,Calculator,Office,10,180,300,3000,1800,1200,40.0,Business,UPI
ORD1471,2026-08-13,Eraser,School,2,3,7,14,6,8,57.14285714285714,Student,UPI
ORD1657,2026-08-13,Stapler,Office,2,45,75,150,90,60,40.0,Business,Cash
ORD0725,2026-08-13,Eraser,School,5,3,7,35,15,20,57.14285714285714,Individual,UPI
ORD0691,2026-08-14,Drawing Book,School,2,30,50,100,60,40,40.0,Student,Cash
ORD0015,2026-08-14,Ball Pen,Writing,7,5,10,70,35,35,50.0,Individual,Cash
ORD0224,2026-08-14,Marker,Writing,10,20,35,350,200,150,42.857142857142854,Individual,UPI
ORD1508,2026-08-14,Stapler,Office,7,45,75,525,315,210,40.0,Student,Card
ORD0134,2026-08-14,Marker,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Cash
ORD1350,2026-08-14,A4 Sheets,Paper,7,180,250,1750,1260,490,28.000000000000004,Individual,Card
ORD1685,2026-08-14,Drawing Book,School,9,30,50,450,270,180,40.0,Individual,Card
ORD1201,2026-08-15,Notebook,Paper,9,35,60,540,315,225,41.66666666666667,Student,Card
ORD0835,2026-08-15,Glue,School,9,15,25,225,135,90,40.0,Business,Card
ORD0987,2026-08-15,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Student,Cash
ORD1590,2026-08-15,Drawing Book,School,4,30,50,200,120,80,40.0,Individual,Cash
ORD1931,2026-08-15,Notebook,Paper,10,35,60,600,350,250,41.66666666666667,Student,Cash
ORD1756,2026-08-15,Stapler,Office,10,45,75,750,450,300,40.0,Student,UPI
ORD0755,2026-08-15,Ball Pen,Writing,7,5,10,70,35,35,50.0,Business,Cash
ORD0534,2026-08-15,Pencil,Writing,5,4,8,40,20,20,50.0,Individual,UPI
ORD0547,2026-08-15,Glue,School,4,15,25,100,60,40,40.0,Individual,Cash
ORD0570,2026-08-15,Glue,School,3,15,25,75,45,30,40.0,Individual,Card
ORD1542,2026-08-16,Color Pencils,School,5,45,80,400,225,175,43.75,Individual,Cash
ORD0957,2026-08-16,Scissors,Office,2,25,45,90,50,40,44.44444444444444,Student,Cash
ORD0213,2026-08-16,Ball Pen,Writing,1,5,10,10,5,5,50.0,Student,Cash
ORD0329,2026-08-16,Color Pencils,School,5,45,80,400,225,175,43.75,Business,Cash
ORD0637,2026-08-16,Glue,School,6,15,25,150,90,60,40.0,Individual,UPI
ORD1909,2026-08-16,A4 Sheets,Paper,10,180,250,2500,1800,700,28.000000000000004,Individual,UPI
ORD1635,2026-08-16,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Business,UPI
ORD1334,2026-08-16,Gel Pen,Writing,10,10,20,200,100,100,50.0,Business,UPI
ORD0017,2026-08-16,Eraser,School,3,3,7,21,9,12,57.14285714285714,Business,Cash
ORD0974,2026-08-16,Drawing Book,School,3,30,50,150,90,60,40.0,Student,Cash
ORD1878,2026-08-17,Marker,Writing,10,20,35,350,200,150,42.857142857142854,Student,Cash
ORD0061,2026-08-17,Glue,School,8,15,25,200,120,80,40.0,Student,UPI
ORD0156,2026-08-17,Ball Pen,Writing,2,5,10,20,10,10,50.0,Student,UPI
ORD0983,2026-08-17,Glue,School,1,15,25,25,15,10,40.0,Student,Card
ORD0003,2026-08-17,Color Pencils,School,8,45,80,640,360,280,43.75,Individual,UPI
ORD0647,2026-08-17,Drawing Book,School,9,30,50,450,270,180,40.0,Student,UPI
ORD1470,2026-08-17,Highlighter,Writing,2,20,35,70,40,30,42.857142857142854,Student,UPI
ORD0520,2026-08-17,Scissors,Office,7,25,45,315,175,140,44.44444444444444,Business,Cash
ORD1899,2026-08-17,A4 Sheets,Paper,6,180,250,1500,1080,420,28.000000000000004,Individual,Cash
ORD1640,2026-08-18,File,Office,10,18,35,350,180,170,48.57142857142857,Individual,Cash
ORD0304,2026-08-18,File,Office,5,18,35,175,90,85,48.57142857142857,Business,Card
ORD0499,2026-08-18,Ball Pen,Writing,7,5,10,70,35,35,50.0,Student,Card
ORD0326,2026-08-18,Eraser,School,1,3,7,7,3,4,57.14285714285714,Student,UPI
ORD1837,2026-08-18,File,Office,9,18,35,315,162,153,48.57142857142857,Business,UPI
ORD1721,2026-08-19,Drawing Book,School,5,30,50,250,150,100,40.0,Student,Cash
ORD0339,2026-08-19,Color Pencils,School,10,45,80,800,450,350,43.75,Business,UPI
ORD0104,2026-08-19,Eraser,School,8,3,7,56,24,32,57.14285714285714,Student,Cash
ORD0658,2026-08-19,Ball Pen,Writing,4,5,10,40,20,20,50.0,Student,Cash
ORD0609,2026-08-19,Color Pencils,School,4,45,80,320,180,140,43.75,Individual,UPI
ORD1831,2026-08-19,Notebook,Paper,8,35,60,480,280,200,41.66666666666667,Student,UPI
ORD1989,2026-08-19,Glue,School,6,15,25,150,90,60,40.0,Individual,UPI
ORD0258,2026-08-19,File,Office,6,18,35,210,108,102,48.57142857142857,Student,Cash
ORD0613,2026-08-20,Marker,Writing,5,20,35,175,100,75,42.857142857142854,Student,Card
ORD0048,2026-08-20,Scissors,Office,7,25,45,315,175,140,44.44444444444444,Business,Cash
ORD0050,2026-08-20,Stapler,Office,7,45,75,525,315,210,40.0,Individual,Cash
ORD1531,2026-08-20,Ball Pen,Writing,2,5,10,20,10,10,50.0,Student,Cash
ORD0857,2026-08-20,Ball Pen,Writing,9,5,10,90,45,45,50.0,Individual,Card
ORD1206,2026-08-20,Notebook,Paper,3,35,60,180,105,75,41.66666666666667,Student,Card
ORD0481,2026-08-20,Highlighter,Writing,9,20,35,315,180,135,42.857142857142854,Student,Card
ORD1378,2026-08-20,Notebook,Paper,10,35,60,600,350,250,41.66666666666667,Student,Card
ORD1612,2026-08-20,Stapler,Office,10,45,75,750,450,300,40.0,Individual,Cash
ORD0371,2026-08-20,Pencil,Writing,10,4,8,80,40,40,50.0,Business,Card
ORD0925,2026-08-20,Calculator,Office,1,180,300,300,180,120,40.0,Business,Card
ORD1032,2026-08-21,Notebook,Paper,9,35,60,540,315,225,41.66666666666667,Student,Cash
ORD0667,2026-08-21,File,Office,6,18,35,210,108,102,48.57142857142857,Student,Cash
ORD1495,2026-08-21,Highlighter,Writing,1,20,35,35,20,15,42.857142857142854,Business,UPI
ORD0782,2026-08-21,Glue,School,3,15,25,75,45,30,40.0,Individual,UPI
ORD1502,2026-08-21,Ball Pen,Writing,8,5,10,80,40,40,50.0,Business,Cash
ORD0624,2026-08-21,Eraser,School,10,3,7,70,30,40,57.14285714285714,Business,Cash
ORD0503,2026-08-21,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Student,UPI
ORD0471,2026-08-21,Calculator,Office,4,180,300,1200,720,480,40.0,Student,Cash
ORD0606,2026-08-21,Scissors,Office,6,25,45,270,150,120,44.44444444444444,Student,UPI
ORD0831,2026-08-21,File,Office,8,18,35,280,144,136,48.57142857142857,Individual,Card
ORD0029,2026-08-21,Eraser,School,3,3,7,21,9,12,57.14285714285714,Student,Card
ORD1408,2026-08-21,A4 Sheets,Paper,2,180,250,500,360,140,28.000000000000004,Business,UPI
ORD1155,2026-08-21,Drawing Book,School,9,30,50,450,270,180,40.0,Individual,Card
ORD0812,2026-08-21,Ball Pen,Writing,6,5,10,60,30,30,50.0,Individual,Cash
ORD0394,2026-08-22,Scissors,Office,2,25,45,90,50,40,44.44444444444444,Student,Card
ORD1214,2026-08-22,Color Pencils,School,7,45,80,560,315,245,43.75,Individual,Card
ORD0718,2026-08-22,Gel Pen,Writing,5,10,20,100,50,50,50.0,Individual,Card
ORD0709,2026-08-22,Stapler,Office,9,45,75,675,405,270,40.0,Student,UPI
ORD0418,2026-08-22,Stapler,Office,1,45,75,75,45,30,40.0,Student,UPI
ORD0790,2026-08-22,Color Pencils,School,7,45,80,560,315,245,43.75,Student,Cash
ORD1545,2026-08-22,Glue,School,3,15,25,75,45,30,40.0,Individual,Cash
ORD1410,2026-08-23,Color Pencils,School,10,45,80,800,450,350,43.75,Student,Cash
ORD0240,2026-08-23,Highlighter,Writing,4,20,35,140,80,60,42.857142857142854,Individual,Card
ORD1573,2026-08-23,Pencil,Writing,10,4,8,80,40,40,50.0,Student,UPI
ORD0888,2026-08-23,Eraser,School,4,3,7,28,12,16,57.14285714285714,Business,UPI
ORD0779,2026-08-23,Glue,School,2,15,25,50,30,20,40.0,Student,Cash
ORD1634,2026-08-23,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Card
ORD1919,2026-08-23,Drawing Book,School,2,30,50,100,60,40,40.0,Student,UPI
ORD1543,2026-08-23,Drawing Book,School,3,30,50,150,90,60,40.0,Individual,Cash
ORD0900,2026-08-24,Scissors,Office,2,25,45,90,50,40,44.44444444444444,Individual,Card
ORD1091,2026-08-24,Highlighter,Writing,10,20,35,350,200,150,42.857142857142854,Student,Cash
ORD0723,2026-08-24,File,Office,2,18,35,70,36,34,48.57142857142857,Business,Cash
ORD0309,2026-08-24,Calculator,Office,5,180,300,1500,900,600,40.0,Student,Card
ORD1227,2026-08-24,File,Office,3,18,35,105,54,51,48.57142857142857,Student,Cash
ORD0698,2026-08-24,Pencil,Writing,3,4,8,24,12,12,50.0,Individual,Cash
ORD1235,2026-08-24,Drawing Book,School,5,30,50,250,150,100,40.0,Business,Card
ORD0798,2026-08-24,Highlighter,Writing,6,20,35,210,120,90,42.857142857142854,Individual,UPI
ORD0588,2026-08-24,Scissors,Office,3,25,45,135,75,60,44.44444444444444,Individual,UPI
ORD1585,2026-08-25,File,Office,7,18,35,245,126,119,48.57142857142857,Individual,UPI
ORD1925,2026-08-25,Gel Pen,Writing,6,10,20,120,60,60,50.0,Student,Card
ORD0538,2026-08-25,Marker,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Card
ORD0059,2026-08-25,Eraser,School,7,3,7,49,21,28,57.14285714285714,Individual,UPI
ORD0391,2026-08-25,Glue,School,7,15,25,175,105,70,40.0,Business,Card
ORD1208,2026-08-25,Calculator,Office,6,180,300,1800,1080,720,40.0,Individual,Card
ORD1415,2026-08-25,Drawing Book,School,9,30,50,450,270,180,40.0,Individual,UPI
ORD1277,2026-08-25,Drawing Book,School,7,30,50,350,210,140,40.0,Business,Cash
ORD1388,2026-08-26,Calculator,Office,4,180,300,1200,720,480,40.0,Individual,UPI
ORD1038,2026-08-26,Drawing Book,School,2,30,50,100,60,40,40.0,Business,UPI
ORD1519,2026-08-26,Ball Pen,Writing,7,5,10,70,35,35,50.0,Individual,Card
ORD1755,2026-08-26,Gel Pen,Writing,8,10,20,160,80,80,50.0,Business,UPI
ORD0210,2026-08-26,Calculator,Office,5,180,300,1500,900,600,40.0,Business,Cash
ORD0740,2026-08-26,Gel Pen,Writing,7,10,20,140,70,70,50.0,Student,UPI
ORD0414,2026-08-27,A4 Sheets,Paper,10,180,250,2500,1800,700,28.000000000000004,Individual,UPI
ORD1406,2026-08-27,A4 Sheets,Paper,9,180,250,2250,1620,630,28.000000000000004,Individual,Card
ORD1736,2026-08-27,Highlighter,Writing,5,20,35,175,100,75,42.857142857142854,Business,UPI
ORD1215,2026-08-27,Stapler,Office,1,45,75,75,45,30,40.0,Individual,Card
ORD0459,2026-08-27,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Card
ORD0687,2026-08-27,Pencil,Writing,3,4,8,24,12,12,50.0,Individual,Cash
ORD0583,2026-08-27,Scissors,Office,1,25,45,45,25,20,44.44444444444444,Business,Cash
ORD1606,2026-08-28,Calculator,Office,6,180,300,1800,1080,720,40.0,Individual,Card
ORD1605,2026-08-28,Ball Pen,Writing,2,5,10,20,10,10,50.0,Individual,Card
ORD1010,2026-08-28,Calculator,Office,3,180,300,900,540,360,40.0,Student,UPI
ORD0508,2026-08-28,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Individual,Cash
ORD0444,2026-08-28,Notebook,Paper,7,35,60,420,245,175,41.66666666666667,Individual,UPI
ORD1700,2026-08-28,Eraser,School,1,3,7,7,3,4,57.14285714285714,Individual,Card
ORD0764,2026-08-28,Eraser,School,6,3,7,42,18,24,57.14285714285714,Student,UPI
ORD0425,2026-08-28,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Student,Card
ORD1004,2026-08-28,Ball Pen,Writing,7,5,10,70,35,35,50.0,Business,Cash
ORD0789,2026-08-28,Gel Pen,Writing,5,10,20,100,50,50,50.0,Student,Card
ORD0151,2026-08-29,Pencil,Writing,4,4,8,32,16,16,50.0,Business,Cash
ORD0335,2026-08-29,Gel Pen,Writing,6,10,20,120,60,60,50.0,Individual,UPI
ORD0924,2026-08-29,Marker,Writing,1,20,35,35,20,15,42.857142857142854,Individual,Card
ORD1758,2026-08-29,Eraser,School,4,3,7,28,12,16,57.14285714285714,Business,UPI
ORD0695,2026-08-29,Gel Pen,Writing,10,10,20,200,100,100,50.0,Individual,Card
ORD0114,2026-08-30,Gel Pen,Writing,4,10,20,80,40,40,50.0,Business,Card
ORD0176,2026-08-30,Gel Pen,Writing,4,10,20,80,40,40,50.0,Business,UPI
ORD0342,2026-08-30,Stapler,Office,7,45,75,525,315,210,40.0,Student,Cash
ORD1376,2026-08-30,Pencil,Writing,7,4,8,56,28,28,50.0,Individual,Card
ORD0381,2026-08-30,Pencil,Writing,2,4,8,16,8,8,50.0,Business,Card
ORD0302,2026-08-30,Calculator,Office,7,180,300,2100,1260,840,40.0,Student,Cash
ORD0178,2026-08-30,Color Pencils,School,5,45,80,400,225,175,43.75,Student,Card
ORD1174,2026-08-30,Notebook,Paper,9,35,60,540,315,225,41.66666666666667,Individual,UPI
ORD0656,2026-08-30,Eraser,School,3,3,7,21,9,12,57.14285714285714,Individual,UPI
ORD0055,2026-08-30,Glue,School,7,15,25,175,105,70,40.0,Student,UPI
ORD1586,2026-08-30,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Individual,Card
ORD0451,2026-08-31,Ball Pen,Writing,4,5,10,40,20,20,50.0,Business,Card
ORD0447,2026-08-31,File,Office,7,18,35,245,126,119,48.57142857142857,Business,UPI
ORD1865,2026-08-31,Highlighter,Writing,2,20,35,70,40,30,42.857142857142854,Student,Card
ORD1403,2026-08-31,Color Pencils,School,5,45,80,400,225,175,43.75,Individual,Cash
ORD1122,2026-08-31,Glue,School,5,15,25,125,75,50,40.0,Individual,Card
ORD0954,2026-08-31,Glue,School,9,15,25,225,135,90,40.0,Student,UPI
ORD0211,2026-08-31,Eraser,School,3,3,7,21,9,12,57.14285714285714,Business,Cash
ORD1783,2026-08-31,Eraser,School,6,3,7,42,18,24,57.14285714285714,Business,Card
ORD1094,2026-08-31,Notebook,Paper,4,35,60,240,140,100,41.66666666666667,Business,UPI
